id,text,service,parent_topic_id,parent_topic,query_topic_id,query_topic,priority,language_style,privacy_present,privacy_types,source_type,parent_query_id,difficulty,is_ood,annotation_notes
OODQ_0195,ভাষার অনুবাদ service er information kivabe janbo?,OOD,OOD_GENERAL_KNOWLEDGE,General Knowledge,OOD_GENERAL_KNOWLEDGE,General Knowledge,Low,Mixed,FALSE,,PARAPHRASED,OOD_GENERAL_KNOWLEDGE_F05,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0196,খেলার নিয়ম বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_GENERAL_KNOWLEDGE,General Knowledge,OOD_GENERAL_KNOWLEDGE,General Knowledge,Low,Formal,FALSE,,SYNTHETIC,OOD_GENERAL_KNOWLEDGE_F06,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0197,খেলার নিয়ম নিয়ে একটু help দরকার।,OOD,OOD_GENERAL_KNOWLEDGE,General Knowledge,OOD_GENERAL_KNOWLEDGE,General Knowledge,Low,Informal,FALSE,,PARAPHRASED,OOD_GENERAL_KNOWLEDGE_F06,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0198,খেলার নিয়ম service er information kivabe janbo?,OOD,OOD_GENERAL_KNOWLEDGE,General Knowledge,OOD_GENERAL_KNOWLEDGE,General Knowledge,Low,Mixed,FALSE,,PARAPHRASED,OOD_GENERAL_KNOWLEDGE_F06,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0199,রান্নার recipe বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_GENERAL_KNOWLEDGE,General Knowledge,OOD_GENERAL_KNOWLEDGE,General Knowledge,Low,Formal,FALSE,,SYNTHETIC,OOD_GENERAL_KNOWLEDGE_F07,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0200,রান্নার recipe নিয়ে একটু help দরকার।,OOD,OOD_GENERAL_KNOWLEDGE,General Knowledge,OOD_GENERAL_KNOWLEDGE,General Knowledge,Low,Informal,FALSE,,PARAPHRASED,OOD_GENERAL_KNOWLEDGE_F07,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0201,রান্নার recipe service er information kivabe janbo?,OOD,OOD_GENERAL_KNOWLEDGE,General Knowledge,OOD_GENERAL_KNOWLEDGE,General Knowledge,Low,Mixed,FALSE,,PARAPHRASED,OOD_GENERAL_KNOWLEDGE_F07,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0202,ভ্রমণ পরামর্শ বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_GENERAL_KNOWLEDGE,General Knowledge,OOD_GENERAL_KNOWLEDGE,General Knowledge,Low,Formal,FALSE,,SYNTHETIC,OOD_GENERAL_KNOWLEDGE_F08,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0203,ভ্রমণ পরামর্শ নিয়ে একটু help দরকার।,OOD,OOD_GENERAL_KNOWLEDGE,General Knowledge,OOD_GENERAL_KNOWLEDGE,General Knowledge,Low,Informal,FALSE,,PARAPHRASED,OOD_GENERAL_KNOWLEDGE_F08,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0204,ভ্রমণ পরামর্শ service er information kivabe janbo?,OOD,OOD_GENERAL_KNOWLEDGE,General Knowledge,OOD_GENERAL_KNOWLEDGE,General Knowledge,Low,Mixed,FALSE,,PARAPHRASED,OOD_GENERAL_KNOWLEDGE_F08,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0205,কম্পিউটার শিক্ষা বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_GENERAL_KNOWLEDGE,General Knowledge,OOD_GENERAL_KNOWLEDGE,General Knowledge,Low,Formal,FALSE,,SYNTHETIC,OOD_GENERAL_KNOWLEDGE_F09,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0206,কম্পিউটার শিক্ষা নিয়ে একটু help দরকার।,OOD,OOD_GENERAL_KNOWLEDGE,General Knowledge,OOD_GENERAL_KNOWLEDGE,General Knowledge,Low,Informal,FALSE,,PARAPHRASED,OOD_GENERAL_KNOWLEDGE_F09,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0207,কম্পিউটার শিক্ষা service er information kivabe janbo?,OOD,OOD_GENERAL_KNOWLEDGE,General Knowledge,OOD_GENERAL_KNOWLEDGE,General Knowledge,Low,Mixed,FALSE,,PARAPHRASED,OOD_GENERAL_KNOWLEDGE_F09,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0208,বইয়ের সারাংশ বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_GENERAL_KNOWLEDGE,General Knowledge,OOD_GENERAL_KNOWLEDGE,General Knowledge,Low,Formal,FALSE,,SYNTHETIC,OOD_GENERAL_KNOWLEDGE_F10,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0209,বইয়ের সারাংশ নিয়ে একটু help দরকার।,OOD,OOD_GENERAL_KNOWLEDGE,General Knowledge,OOD_GENERAL_KNOWLEDGE,General Knowledge,Low,Informal,FALSE,,PARAPHRASED,OOD_GENERAL_KNOWLEDGE_F10,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0210,বইয়ের সারাংশ service er information kivabe janbo?,OOD,OOD_GENERAL_KNOWLEDGE,General Knowledge,OOD_GENERAL_KNOWLEDGE,General Knowledge,Low,Mixed,FALSE,,PARAPHRASED,OOD_GENERAL_KNOWLEDGE_F10,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0211,কেমন আছেন বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Formal,FALSE,,SYNTHETIC,OOD_CASUAL_F01,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0212,কেমন আছেন নিয়ে একটু help দরকার।,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Informal,FALSE,,PARAPHRASED,OOD_CASUAL_F01,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0213,কেমন আছেন service er information kivabe janbo?,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Mixed,FALSE,,PARAPHRASED,OOD_CASUAL_F01,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0214,একটি কৌতুক বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Formal,FALSE,,SYNTHETIC,OOD_CASUAL_F02,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0215,একটি কৌতুক নিয়ে একটু help দরকার।,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Informal,FALSE,,PARAPHRASED,OOD_CASUAL_F02,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0216,একটি কৌতুক service er information kivabe janbo?,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Mixed,FALSE,,PARAPHRASED,OOD_CASUAL_F02,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0217,ধন্যবাদ বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Formal,FALSE,,SYNTHETIC,OOD_CASUAL_F03,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0218,ধন্যবাদ নিয়ে একটু help দরকার।,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Informal,FALSE,,PARAPHRASED,OOD_CASUAL_F03,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0219,ধন্যবাদ service er information kivabe janbo?,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Mixed,FALSE,,PARAPHRASED,OOD_CASUAL_F03,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0220,শুভ সকাল বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Formal,FALSE,,SYNTHETIC,OOD_CASUAL_F04,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0221,শুভ সকাল নিয়ে একটু help দরকার।,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Informal,FALSE,,PARAPHRASED,OOD_CASUAL_F04,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0222,শুভ সকাল service er information kivabe janbo?,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Mixed,FALSE,,PARAPHRASED,OOD_CASUAL_F04,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0223,গান শুনতে চাই বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Formal,FALSE,,SYNTHETIC,OOD_CASUAL_F05,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0224,গান শুনতে চাই নিয়ে একটু help দরকার।,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Informal,FALSE,,PARAPHRASED,OOD_CASUAL_F05,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0225,গান শুনতে চাই service er information kivabe janbo?,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Mixed,FALSE,,PARAPHRASED,OOD_CASUAL_F05,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0226,বন্ধুত্বের কথা বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Formal,FALSE,,SYNTHETIC,OOD_CASUAL_F06,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0227,বন্ধুত্বের কথা নিয়ে একটু help দরকার।,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Informal,FALSE,,PARAPHRASED,OOD_CASUAL_F06,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0228,বন্ধুত্বের কথা service er information kivabe janbo?,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Mixed,FALSE,,PARAPHRASED,OOD_CASUAL_F06,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0229,সময় কাটানো বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Formal,FALSE,,SYNTHETIC,OOD_CASUAL_F07,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0230,সময় কাটানো নিয়ে একটু help দরকার।,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Informal,FALSE,,PARAPHRASED,OOD_CASUAL_F07,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0231,সময় কাটানো service er information kivabe janbo?,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Mixed,FALSE,,PARAPHRASED,OOD_CASUAL_F07,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0232,মজার গল্প বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Formal,FALSE,,SYNTHETIC,OOD_CASUAL_F08,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0233,মজার গল্প নিয়ে একটু help দরকার।,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Informal,FALSE,,PARAPHRASED,OOD_CASUAL_F08,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0234,মজার গল্প service er information kivabe janbo?,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Mixed,FALSE,,PARAPHRASED,OOD_CASUAL_F08,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0235,নিজের পরিচয় বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Formal,FALSE,,SYNTHETIC,OOD_CASUAL_F09,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0236,নিজের পরিচয় নিয়ে একটু help দরকার।,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Informal,FALSE,,PARAPHRASED,OOD_CASUAL_F09,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0237,নিজের পরিচয় service er information kivabe janbo?,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Mixed,FALSE,,PARAPHRASED,OOD_CASUAL_F09,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0238,বিদায় বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Formal,FALSE,,SYNTHETIC,OOD_CASUAL_F10,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0239,বিদায় নিয়ে একটু help দরকার।,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Informal,FALSE,,PARAPHRASED,OOD_CASUAL_F10,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0240,বিদায় service er information kivabe janbo?,OOD,OOD_CASUAL,Casual,OOD_CASUAL,Casual,Low,Mixed,FALSE,,PARAPHRASED,OOD_CASUAL_F10,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0241,ফসলের রোগ বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Formal,FALSE,,SYNTHETIC,OOD_AGRICULTURE_F01,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0242,ফসলের রোগ নিয়ে একটু help দরকার।,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Informal,FALSE,,PARAPHRASED,OOD_AGRICULTURE_F01,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0243,ফসলের রোগ service er information kivabe janbo?,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Mixed,FALSE,,PARAPHRASED,OOD_AGRICULTURE_F01,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0244,সার ব্যবহার বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Formal,FALSE,,SYNTHETIC,OOD_AGRICULTURE_F02,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0245,সার ব্যবহার নিয়ে একটু help দরকার।,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Informal,FALSE,,PARAPHRASED,OOD_AGRICULTURE_F02,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0246,সার ব্যবহার service er information kivabe janbo?,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Mixed,FALSE,,PARAPHRASED,OOD_AGRICULTURE_F02,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0247,বীজ বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Formal,FALSE,,SYNTHETIC,OOD_AGRICULTURE_F03,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0248,বীজ নিয়ে একটু help দরকার।,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Informal,FALSE,,PARAPHRASED,OOD_AGRICULTURE_F03,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0249,বীজ service er information kivabe janbo?,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Mixed,FALSE,,PARAPHRASED,OOD_AGRICULTURE_F03,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0250,কৃষি ঋণ বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Formal,FALSE,,SYNTHETIC,OOD_AGRICULTURE_F04,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0251,কৃষি ঋণ নিয়ে একটু help দরকার।,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Informal,FALSE,,PARAPHRASED,OOD_AGRICULTURE_F04,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0252,কৃষি ঋণ service er information kivabe janbo?,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Mixed,FALSE,,PARAPHRASED,OOD_AGRICULTURE_F04,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0253,সেচ বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Formal,FALSE,,SYNTHETIC,OOD_AGRICULTURE_F05,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0254,সেচ নিয়ে একটু help দরকার।,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Informal,FALSE,,PARAPHRASED,OOD_AGRICULTURE_F05,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0255,সেচ service er information kivabe janbo?,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Mixed,FALSE,,PARAPHRASED,OOD_AGRICULTURE_F05,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0256,মাছ চাষ বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Formal,FALSE,,SYNTHETIC,OOD_AGRICULTURE_F06,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0257,মাছ চাষ নিয়ে একটু help দরকার।,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Informal,FALSE,,PARAPHRASED,OOD_AGRICULTURE_F06,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0258,মাছ চাষ service er information kivabe janbo?,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Mixed,FALSE,,PARAPHRASED,OOD_AGRICULTURE_F06,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0259,পশু চিকিৎসা বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Formal,FALSE,,SYNTHETIC,OOD_AGRICULTURE_F07,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0260,পশু চিকিৎসা নিয়ে একটু help দরকার।,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Informal,FALSE,,PARAPHRASED,OOD_AGRICULTURE_F07,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0261,পশু চিকিৎসা service er information kivabe janbo?,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Mixed,FALSE,,PARAPHRASED,OOD_AGRICULTURE_F07,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0262,বাজারদর বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Formal,FALSE,,SYNTHETIC,OOD_AGRICULTURE_F08,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0263,বাজারদর নিয়ে একটু help দরকার।,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Informal,FALSE,,PARAPHRASED,OOD_AGRICULTURE_F08,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0264,বাজারদর service er information kivabe janbo?,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Mixed,FALSE,,PARAPHRASED,OOD_AGRICULTURE_F08,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0265,কৃষি প্রশিক্ষণ বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Formal,FALSE,,SYNTHETIC,OOD_AGRICULTURE_F09,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0266,কৃষি প্রশিক্ষণ নিয়ে একটু help দরকার।,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Informal,FALSE,,PARAPHRASED,OOD_AGRICULTURE_F09,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0267,কৃষি প্রশিক্ষণ service er information kivabe janbo?,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Mixed,FALSE,,PARAPHRASED,OOD_AGRICULTURE_F09,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0268,মাটি পরীক্ষা বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Formal,FALSE,,SYNTHETIC,OOD_AGRICULTURE_F10,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0269,মাটি পরীক্ষা নিয়ে একটু help দরকার।,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Informal,FALSE,,PARAPHRASED,OOD_AGRICULTURE_F10,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0270,মাটি পরীক্ষা service er information kivabe janbo?,OOD,OOD_AGRICULTURE,Agriculture,OOD_AGRICULTURE,Agriculture,Low,Mixed,FALSE,,PARAPHRASED,OOD_AGRICULTURE_F10,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0271,বয়স্ক ভাতা বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Formal,FALSE,,SYNTHETIC,OOD_SOCIAL_WELFARE_F01,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0272,বয়স্ক ভাতা নিয়ে একটু help দরকার।,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Informal,FALSE,,PARAPHRASED,OOD_SOCIAL_WELFARE_F01,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0273,বয়স্ক ভাতা service er information kivabe janbo?,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Mixed,FALSE,,PARAPHRASED,OOD_SOCIAL_WELFARE_F01,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0274,প্রতিবন্ধী ভাতা বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Formal,FALSE,,SYNTHETIC,OOD_SOCIAL_WELFARE_F02,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0275,প্রতিবন্ধী ভাতা নিয়ে একটু help দরকার।,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Informal,FALSE,,PARAPHRASED,OOD_SOCIAL_WELFARE_F02,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0276,প্রতিবন্ধী ভাতা service er information kivabe janbo?,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Mixed,FALSE,,PARAPHRASED,OOD_SOCIAL_WELFARE_F02,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0277,বিধবা ভাতা বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Formal,FALSE,,SYNTHETIC,OOD_SOCIAL_WELFARE_F03,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0278,বিধবা ভাতা নিয়ে একটু help দরকার।,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Informal,FALSE,,PARAPHRASED,OOD_SOCIAL_WELFARE_F03,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0279,বিধবা ভাতা service er information kivabe janbo?,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Mixed,FALSE,,PARAPHRASED,OOD_SOCIAL_WELFARE_F03,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0280,খাদ্য সহায়তা বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Formal,FALSE,,SYNTHETIC,OOD_SOCIAL_WELFARE_F04,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0281,খাদ্য সহায়তা নিয়ে একটু help দরকার।,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Informal,FALSE,,PARAPHRASED,OOD_SOCIAL_WELFARE_F04,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0282,খাদ্য সহায়তা service er information kivabe janbo?,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Mixed,FALSE,,PARAPHRASED,OOD_SOCIAL_WELFARE_F04,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0283,আশ্রয়ণ বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Formal,FALSE,,SYNTHETIC,OOD_SOCIAL_WELFARE_F05,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0284,আশ্রয়ণ নিয়ে একটু help দরকার।,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Informal,FALSE,,PARAPHRASED,OOD_SOCIAL_WELFARE_F05,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0285,আশ্রয়ণ service er information kivabe janbo?,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Mixed,FALSE,,PARAPHRASED,OOD_SOCIAL_WELFARE_F05,Hard,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0286,অনুদান বিষয়ে সরকারি সেবা কোথায় পাব?,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Formal,FALSE,,SYNTHETIC,OOD_SOCIAL_WELFARE_F06,Easy,TRUE,Synthetic safe OOD example; outside the six supported production services.
OODQ_0287,অনুদান নিয়ে একটু help দরকার।,OOD,OOD_SOCIAL_WELFARE,Social Welfare,OOD_SOCIAL_WELFARE,Social Welfare,Low,Informal,FALSE,,PARAPHRASED,OOD_SOCIAL_WELFARE_F06,Medium,TRUE,Synthetic safe OOD example; outside the six supported production services.
