id,text,service,parent_topic_id,parent_topic,query_topic_id,query_topic,priority,language_style,privacy_present,privacy_types,source_type,parent_query_id,difficulty,is_ood,annotation_notes,review_priority,natural_query,service_context_clear,parent_label_correct,query_topic_correct,more_specific_leaf_available,neighbor_confusion_risk,language_style_correct,priority_correct,difficulty_correct,independent_seed,mutable_fact_safe,privacy_safe,retain_leaf,review_decision,review_notes
DLQ_0088,transaction শেষ করেছি—application-এর সঙ্গে টাকা record হয়েছে কি না জানতে চাই।,DRIVING_LICENCE,DRIVING_LICENCE_PAYMENT,Driving Licence Fees and Payment,DRIVING_LICENCE_PAYMENT_VERIFICATION,Driving Licence Payment Verification,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_PAYMENT_VERIFICATION_F04,Hard,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,BOUNDARY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0089,ড্রাইভিং লাইসেন্সের ফি পরিশোধ ব্যর্থ হলে কী করব?,DRIVING_LICENCE,DRIVING_LICENCE_PAYMENT,Driving Licence Fees and Payment,DRIVING_LICENCE_PAYMENT_FAILURE,Driving Licence Payment Failure,Medium,Formal,FALSE,,SYNTHETIC,DRIVING_LICENCE_PAYMENT_FAILURE_F01,Easy,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0090,BSP payment বারবার fail করছে।,DRIVING_LICENCE,DRIVING_LICENCE_PAYMENT,Driving Licence Fees and Payment,DRIVING_LICENCE_PAYMENT_FAILURE,Driving Licence Payment Failure,Medium,Informal,FALSE,,SYNTHETIC,DRIVING_LICENCE_PAYMENT_FAILURE_F02,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0091,licence fee transaction complete hocche na.,DRIVING_LICENCE,DRIVING_LICENCE_PAYMENT,Driving Licence Fees and Payment,DRIVING_LICENCE_PAYMENT_FAILURE,Driving Licence Payment Failure,Medium,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_PAYMENT_FAILURE_F03,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0092,pay button দেওয়ার পর error আসে এবং application এগোয় না।,DRIVING_LICENCE,DRIVING_LICENCE_PAYMENT,Driving Licence Fees and Payment,DRIVING_LICENCE_PAYMENT_FAILURE,Driving Licence Payment Failure,Medium,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_PAYMENT_FAILURE_F04,Hard,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,BOUNDARY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0093,ড্রাইভিং লাইসেন্স আবেদনের বর্তমান অবস্থা কীভাবে দেখব?,DRIVING_LICENCE,DRIVING_LICENCE_STATUS_DELIVERY,"Licence Status, Issuance and Delivery",DRIVING_LICENCE_APPLICATION_STATUS,Driving Licence Application Status,Low,Formal,FALSE,,SYNTHETIC,DRIVING_LICENCE_APPLICATION_STATUS_F01,Easy,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0094,আমার licence application কোন stage-এ আছে?,DRIVING_LICENCE,DRIVING_LICENCE_STATUS_DELIVERY,"Licence Status, Issuance and Delivery",DRIVING_LICENCE_APPLICATION_STATUS,Driving Licence Application Status,Low,Informal,FALSE,,SYNTHETIC,DRIVING_LICENCE_APPLICATION_STATUS_F02,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0095,driving licence status check korbo kivabe?,DRIVING_LICENCE,DRIVING_LICENCE_STATUS_DELIVERY,"Licence Status, Issuance and Delivery",DRIVING_LICENCE_APPLICATION_STATUS,Driving Licence Application Status,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_APPLICATION_STATUS_F03,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0096,payment আর submission শেষ—BRTA processing update কোথায় পাওয়া যাবে?,DRIVING_LICENCE,DRIVING_LICENCE_STATUS_DELIVERY,"Licence Status, Issuance and Delivery",DRIVING_LICENCE_APPLICATION_STATUS,Driving Licence Application Status,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_APPLICATION_STATUS_F04,Hard,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,BOUNDARY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0097,ড্রাইভিং লাইসেন্স আবেদন দীর্ঘদিন pending থাকলে কী করব?,DRIVING_LICENCE,DRIVING_LICENCE_STATUS_DELIVERY,"Licence Status, Issuance and Delivery",DRIVING_LICENCE_APPLICATION_DELAY,Driving Licence Application Delay,Medium,Formal,FALSE,,SYNTHETIC,DRIVING_LICENCE_APPLICATION_DELAY_F01,Easy,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0098,"অনেক সময় হয়ে গেছে, licence-এর update আসছে না।",DRIVING_LICENCE,DRIVING_LICENCE_STATUS_DELIVERY,"Licence Status, Issuance and Delivery",DRIVING_LICENCE_APPLICATION_DELAY,Driving Licence Application Delay,Medium,Informal,FALSE,,SYNTHETIC,DRIVING_LICENCE_APPLICATION_DELAY_F02,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0099,amar driving licence application atke ache.,DRIVING_LICENCE,DRIVING_LICENCE_STATUS_DELIVERY,"Licence Status, Issuance and Delivery",DRIVING_LICENCE_APPLICATION_DELAY,Driving Licence Application Delay,Medium,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_APPLICATION_DELAY_F03,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0100,status বহুদিন একই জায়গায় আছে—follow-up কোথায় করব?,DRIVING_LICENCE,DRIVING_LICENCE_STATUS_DELIVERY,"Licence Status, Issuance and Delivery",DRIVING_LICENCE_APPLICATION_DELAY,Driving Licence Application Delay,Medium,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_APPLICATION_DELAY_F04,Hard,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0101,ড্রাইভিং লাইসেন্স সংগ্রহের জন্য প্রস্তুত হয়েছে কি না কীভাবে জানব?,DRIVING_LICENCE,DRIVING_LICENCE_STATUS_DELIVERY,"Licence Status, Issuance and Delivery",DRIVING_LICENCE_READY,Driving Licence Ready for Collection,Low,Formal,FALSE,,SYNTHETIC,DRIVING_LICENCE_READY_F01,Easy,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0102,smart card ready হয়েছে কিনা কোথায় check করব?,DRIVING_LICENCE,DRIVING_LICENCE_STATUS_DELIVERY,"Licence Status, Issuance and Delivery",DRIVING_LICENCE_READY,Driving Licence Ready for Collection,Low,Informal,FALSE,,SYNTHETIC,DRIVING_LICENCE_READY_F02,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0103,licence collect korar jonno ready kina janbo kivabe?,DRIVING_LICENCE,DRIVING_LICENCE_STATUS_DELIVERY,"Licence Status, Issuance and Delivery",DRIVING_LICENCE_READY,Driving Licence Ready for Collection,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_READY_F03,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0104,application complete দেখাচ্ছে—physical card produced হয়েছে কি না জানতে চাই।,DRIVING_LICENCE,DRIVING_LICENCE_STATUS_DELIVERY,"Licence Status, Issuance and Delivery",DRIVING_LICENCE_READY,Driving Licence Ready for Collection,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_READY_F04,Hard,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,BOUNDARY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0105,প্রস্তুত ড্রাইভিং লাইসেন্স কীভাবে সংগ্রহ করব?,DRIVING_LICENCE,DRIVING_LICENCE_STATUS_DELIVERY,"Licence Status, Issuance and Delivery",DRIVING_LICENCE_COLLECTION_DELIVERY,Driving Licence Collection or Delivery,Low,Formal,FALSE,,SYNTHETIC,DRIVING_LICENCE_COLLECTION_DELIVERY_F01,Easy,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0106,"smart card ready, এখন কোথা থেকে নেব?",DRIVING_LICENCE,DRIVING_LICENCE_STATUS_DELIVERY,"Licence Status, Issuance and Delivery",DRIVING_LICENCE_COLLECTION_DELIVERY,Driving Licence Collection or Delivery,Low,Informal,FALSE,,SYNTHETIC,DRIVING_LICENCE_COLLECTION_DELIVERY_F02,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0107,driving licence collection process ta ki?,DRIVING_LICENCE,DRIVING_LICENCE_STATUS_DELIVERY,"Licence Status, Issuance and Delivery",DRIVING_LICENCE_COLLECTION_DELIVERY,Driving Licence Collection or Delivery,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_COLLECTION_DELIVERY_F03,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0108,card issue হয়েছে—delivery বা pickup-এর next step জানতে চাই।,DRIVING_LICENCE,DRIVING_LICENCE_STATUS_DELIVERY,"Licence Status, Issuance and Delivery",DRIVING_LICENCE_COLLECTION_DELIVERY,Driving Licence Collection or Delivery,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_COLLECTION_DELIVERY_F04,Hard,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,BOUNDARY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0109,বিদ্যমান ড্রাইভিং লাইসেন্স কীভাবে অনলাইনে যাচাই করব?,DRIVING_LICENCE,DRIVING_LICENCE_STATUS_DELIVERY,"Licence Status, Issuance and Delivery",DRIVING_LICENCE_VERIFICATION,Driving Licence Verification,Low,Formal,FALSE,,SYNTHETIC,DRIVING_LICENCE_VERIFICATION_F01,Easy,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0110,e-license record verify করার option কোথায়?,DRIVING_LICENCE,DRIVING_LICENCE_STATUS_DELIVERY,"Licence Status, Issuance and Delivery",DRIVING_LICENCE_VERIFICATION,Driving Licence Verification,Low,Informal,FALSE,,SYNTHETIC,DRIVING_LICENCE_VERIFICATION_F02,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0111,driving licence verification korbo kivabe?,DRIVING_LICENCE,DRIVING_LICENCE_STATUS_DELIVERY,"Licence Status, Issuance and Delivery",DRIVING_LICENCE_VERIFICATION,Driving Licence Verification,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_VERIFICATION_F03,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0112,লাইসেন্স নম্বর দিয়ে official record আছে কি না check করার service জানতে চাই।,DRIVING_LICENCE,DRIVING_LICENCE_STATUS_DELIVERY,"Licence Status, Issuance and Delivery",DRIVING_LICENCE_VERIFICATION,Driving Licence Verification,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_VERIFICATION_F04,Hard,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0113,ড্রাইভিং লাইসেন্স নবায়নের প্রক্রিয়াটি কী?,DRIVING_LICENCE,DRIVING_LICENCE_RENEWAL,Driving Licence Renewal,DRIVING_LICENCE_RENEWAL_PROCESS,Driving Licence Renewal Process,Low,Formal,FALSE,,SYNTHETIC,DRIVING_LICENCE_RENEWAL_PROCESS_F01,Easy,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0114,"licence renew করতে চাই, কীভাবে apply করব?",DRIVING_LICENCE,DRIVING_LICENCE_RENEWAL,Driving Licence Renewal,DRIVING_LICENCE_RENEWAL_PROCESS,Driving Licence Renewal Process,Low,Informal,FALSE,,SYNTHETIC,DRIVING_LICENCE_RENEWAL_PROCESS_F02,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0115,driving licence renewal process ta ki?,DRIVING_LICENCE,DRIVING_LICENCE_RENEWAL,Driving Licence Renewal,DRIVING_LICENCE_RENEWAL_PROCESS,Driving Licence Renewal Process,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_RENEWAL_PROCESS_F03,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0116,বর্তমান licence-এর মেয়াদ বাড়াতে BSP-তে কোন service select করব?,DRIVING_LICENCE,DRIVING_LICENCE_RENEWAL,Driving Licence Renewal,DRIVING_LICENCE_RENEWAL_PROCESS,Driving Licence Renewal Process,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_RENEWAL_PROCESS_F04,Hard,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,BOUNDARY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0117,ড্রাইভিং লাইসেন্স নবায়নে কী কী কাগজপত্র লাগে?,DRIVING_LICENCE,DRIVING_LICENCE_RENEWAL,Driving Licence Renewal,DRIVING_LICENCE_RENEWAL_DOCUMENTS,Driving Licence Renewal Documents,Low,Formal,FALSE,,SYNTHETIC,DRIVING_LICENCE_RENEWAL_DOCUMENTS_F01,Easy,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0118,renewal application-এ old licence copy দিতে হবে?,DRIVING_LICENCE,DRIVING_LICENCE_RENEWAL,Driving Licence Renewal,DRIVING_LICENCE_RENEWAL_DOCUMENTS,Driving Licence Renewal Documents,Low,Informal,FALSE,,SYNTHETIC,DRIVING_LICENCE_RENEWAL_DOCUMENTS_F02,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0119,licence renew er required documents ki ki?,DRIVING_LICENCE,DRIVING_LICENCE_RENEWAL,Driving Licence Renewal,DRIVING_LICENCE_RENEWAL_DOCUMENTS,Driving Licence Renewal Documents,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_RENEWAL_DOCUMENTS_F03,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0120,মেয়াদ বাড়ানোর form জমা দেওয়ার আগে কোন supporting papers ready রাখব?,DRIVING_LICENCE,DRIVING_LICENCE_RENEWAL,Driving Licence Renewal,DRIVING_LICENCE_RENEWAL_DOCUMENTS,Driving Licence Renewal Documents,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_RENEWAL_DOCUMENTS_F04,Hard,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,BOUNDARY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0121,মেয়াদ শেষ হওয়া ড্রাইভিং লাইসেন্স কীভাবে নবায়ন করব?,DRIVING_LICENCE,DRIVING_LICENCE_RENEWAL,Driving Licence Renewal,DRIVING_LICENCE_EXPIRED_RENEWAL,Expired Driving Licence Renewal,Medium,Formal,FALSE,,SYNTHETIC,DRIVING_LICENCE_EXPIRED_RENEWAL_F01,Easy,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0122,"licence already expired, এখন renewal কীভাবে হবে?",DRIVING_LICENCE,DRIVING_LICENCE_RENEWAL,Driving Licence Renewal,DRIVING_LICENCE_EXPIRED_RENEWAL,Expired Driving Licence Renewal,Medium,Informal,FALSE,,SYNTHETIC,DRIVING_LICENCE_EXPIRED_RENEWAL_F02,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0123,expired driving licence renew korbo kivabe?,DRIVING_LICENCE,DRIVING_LICENCE_RENEWAL,Driving Licence Renewal,DRIVING_LICENCE_EXPIRED_RENEWAL,Expired Driving Licence Renewal,Medium,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_EXPIRED_RENEWAL_F03,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0124,অনেক আগে validity শেষ হয়েছে—existing licence-এর renewal route জানতে চাই।,DRIVING_LICENCE,DRIVING_LICENCE_RENEWAL,Driving Licence Renewal,DRIVING_LICENCE_EXPIRED_RENEWAL,Expired Driving Licence Renewal,Medium,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_EXPIRED_RENEWAL_F04,Hard,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0125,ডুপ্লিকেট ড্রাইভিং লাইসেন্সের আবেদন কীভাবে করব?,DRIVING_LICENCE,DRIVING_LICENCE_REPLACEMENT,Duplicate or Replacement Driving Licence,DRIVING_LICENCE_DUPLICATE_PROCESS,Duplicate Driving Licence Process,Low,Formal,FALSE,,SYNTHETIC,DRIVING_LICENCE_DUPLICATE_PROCESS_F01,Easy,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0126,replacement licence করতে কী process?,DRIVING_LICENCE,DRIVING_LICENCE_REPLACEMENT,Duplicate or Replacement Driving Licence,DRIVING_LICENCE_DUPLICATE_PROCESS,Duplicate Driving Licence Process,Low,Informal,FALSE,,SYNTHETIC,DRIVING_LICENCE_DUPLICATE_PROCESS_F02,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0127,duplicate driving licence application ta ki?,DRIVING_LICENCE,DRIVING_LICENCE_REPLACEMENT,Duplicate or Replacement Driving Licence,DRIVING_LICENCE_DUPLICATE_PROCESS,Duplicate Driving Licence Process,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_DUPLICATE_PROCESS_F03,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0128,existing licence-এর আরেকটি official copy নিতে কোন BRTA service ব্যবহার করব?,DRIVING_LICENCE,DRIVING_LICENCE_REPLACEMENT,Duplicate or Replacement Driving Licence,DRIVING_LICENCE_DUPLICATE_PROCESS,Duplicate Driving Licence Process,Low,Mixed,FALSE,,SYNTHETIC,DRIVING_LICENCE_DUPLICATE_PROCESS_F04,Hard,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,BOUNDARY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0129,ড্রাইভিং লাইসেন্স হারিয়ে গেলে replacement কীভাবে পাব?,DRIVING_LICENCE,DRIVING_LICENCE_REPLACEMENT,Duplicate or Replacement Driving Licence,DRIVING_LICENCE_LOST_REPLACEMENT,Lost Driving Licence Replacement,Medium,Formal,FALSE,,SYNTHETIC,DRIVING_LICENCE_LOST_REPLACEMENT_F01,Easy,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
DLQ_0130,"licence হারিয়ে গেছে, duplicate করতে চাই।",DRIVING_LICENCE,DRIVING_LICENCE_REPLACEMENT,Duplicate or Replacement Driving Licence,DRIVING_LICENCE_LOST_REPLACEMENT,Lost Driving Licence Replacement,Medium,Informal,FALSE,,SYNTHETIC,DRIVING_LICENCE_LOST_REPLACEMENT_F02,Medium,FALSE,Driving Licence pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
