id,text,service,parent_topic_id,parent_topic,query_topic_id,query_topic,priority,language_style,privacy_present,privacy_types,source_type,parent_query_id,difficulty,is_ood,annotation_notes,review_priority,natural_query,service_context_clear,parent_label_correct,query_topic_correct,more_specific_leaf_available,neighbor_confusion_risk,language_style_correct,priority_correct,difficulty_correct,independent_seed,mutable_fact_safe,privacy_safe,retain_leaf,review_decision,review_notes
TAXQ_0095,income tax payment confirm hoise kina janbo kivabe?,TAX,TAX_PAYMENT,Tax Payment and Ledger,TAX_PAYMENT_CONFIRMATION,Tax Payment Confirmation,Low,Mixed,FALSE,,SYNTHETIC,TAX_PAYMENT_CONFIRMATION_F03,Medium,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0096,"transaction শেষ করেছি, return ledger-এ payment reflect করেছে কি না check করতে চাই।",TAX,TAX_PAYMENT,Tax Payment and Ledger,TAX_PAYMENT_CONFIRMATION,Tax Payment Confirmation,Low,Mixed,FALSE,,SYNTHETIC,TAX_PAYMENT_CONFIRMATION_F04,Hard,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,BOUNDARY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0097,আয়কর পরিশোধের চেষ্টা ব্যর্থ হলে কী করব?,TAX,TAX_PAYMENT,Tax Payment and Ledger,TAX_PAYMENT_FAILURE,Tax Payment Failure,Medium,Formal,FALSE,,SYNTHETIC,TAX_PAYMENT_FAILURE_F01,Easy,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0098,tax payment বারবার fail করছে।,TAX,TAX_PAYMENT,Tax Payment and Ledger,TAX_PAYMENT_FAILURE,Tax Payment Failure,Medium,Informal,FALSE,,SYNTHETIC,TAX_PAYMENT_FAILURE_F02,Medium,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0099,"income tax transaction complete hocche na, ki korbo?",TAX,TAX_PAYMENT,Tax Payment and Ledger,TAX_PAYMENT_FAILURE,Tax Payment Failure,Medium,Mixed,FALSE,,SYNTHETIC,TAX_PAYMENT_FAILURE_F03,Medium,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0100,payment page পর্যন্ত যাই কিন্তু submit দিলেই error আসে।,TAX,TAX_PAYMENT,Tax Payment and Ledger,TAX_PAYMENT_FAILURE,Tax Payment Failure,Medium,Mixed,FALSE,,SYNTHETIC,TAX_PAYMENT_FAILURE_F04,Hard,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,BOUNDARY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0101,ই-রিটার্ন লেজারে কর পরিশোধের তথ্য কীভাবে আপডেট করব?,TAX,TAX_PAYMENT,Tax Payment and Ledger,TAX_PAYMENT_LEDGER_UPDATE,Tax Payment Ledger Update,Medium,Formal,FALSE,,SYNTHETIC,TAX_PAYMENT_LEDGER_UPDATE_F01,Easy,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0102,tax paid কিন্তু ledger-এ দেখাচ্ছে না।,TAX,TAX_PAYMENT,Tax Payment and Ledger,TAX_PAYMENT_LEDGER_UPDATE,Tax Payment Ledger Update,Medium,Informal,FALSE,,SYNTHETIC,TAX_PAYMENT_LEDGER_UPDATE_F02,Medium,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0103,e-Return ledger e payment update korbo kivabe?,TAX,TAX_PAYMENT,Tax Payment and Ledger,TAX_PAYMENT_LEDGER_UPDATE,Tax Payment Ledger Update,Medium,Mixed,FALSE,,SYNTHETIC,TAX_PAYMENT_LEDGER_UPDATE_F03,Medium,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0104,"আগের tax paymentটা return record-এ যোগ করতে চাই, কোন service ব্যবহার করব?",TAX,TAX_PAYMENT,Tax Payment and Ledger,TAX_PAYMENT_LEDGER_UPDATE,Tax Payment Ledger Update,Medium,Mixed,FALSE,,SYNTHETIC,TAX_PAYMENT_LEDGER_UPDATE_F04,Hard,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0105,জমা দেওয়া আয়কর রিটার্নের অবস্থা কীভাবে যাচাই করব?,TAX,TAX_STATUS_AND_DOCUMENTS,Return Status and Tax Documents,TAX_RETURN_STATUS_VERIFICATION,Submitted Return Status and Verification,Low,Formal,FALSE,,SYNTHETIC,TAX_RETURN_STATUS_VERIFICATION_F01,Easy,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0106,আমার return submit হয়েছে কিনা online-এ দেখব কীভাবে?,TAX,TAX_STATUS_AND_DOCUMENTS,Return Status and Tax Documents,TAX_RETURN_STATUS_VERIFICATION,Submitted Return Status and Verification,Low,Informal,FALSE,,SYNTHETIC,TAX_RETURN_STATUS_VERIFICATION_F02,Medium,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0107,filed tax return verify korar niyom ki?,TAX,TAX_STATUS_AND_DOCUMENTS,Return Status and Tax Documents,TAX_RETURN_STATUS_VERIFICATION,Submitted Return Status and Verification,Low,Mixed,FALSE,,SYNTHETIC,TAX_RETURN_STATUS_VERIFICATION_F03,Medium,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0108,"submission শেষ হয়েছে, এখন ReturnVerify দিয়ে recordটা check করতে চাই।",TAX,TAX_STATUS_AND_DOCUMENTS,Return Status and Tax Documents,TAX_RETURN_STATUS_VERIFICATION,Submitted Return Status and Verification,Low,Mixed,FALSE,,SYNTHETIC,TAX_RETURN_STATUS_VERIFICATION_F04,Hard,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,BOUNDARY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0109,রিটার্ন জমার স্বীকারপত্র কীভাবে ডাউনলোড করব?,TAX,TAX_STATUS_AND_DOCUMENTS,Return Status and Tax Documents,TAX_RETURN_ACKNOWLEDGEMENT,Return Acknowledgement or Submission Receipt,Low,Formal,FALSE,,SYNTHETIC,TAX_RETURN_ACKNOWLEDGEMENT_F01,Easy,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0110,return submission receipt কোথায় পাব?,TAX,TAX_STATUS_AND_DOCUMENTS,Return Status and Tax Documents,TAX_RETURN_ACKNOWLEDGEMENT,Return Acknowledgement or Submission Receipt,Low,Informal,FALSE,,SYNTHETIC,TAX_RETURN_ACKNOWLEDGEMENT_F02,Medium,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0111,tax return acknowledgement download korbo kivabe?,TAX,TAX_STATUS_AND_DOCUMENTS,Return Status and Tax Documents,TAX_RETURN_ACKNOWLEDGEMENT,Return Acknowledgement or Submission Receipt,Low,Mixed,FALSE,,SYNTHETIC,TAX_RETURN_ACKNOWLEDGEMENT_F03,Medium,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0112,"online return দিয়েছি, এখন proof of submission দরকার।",TAX,TAX_STATUS_AND_DOCUMENTS,Return Status and Tax Documents,TAX_RETURN_ACKNOWLEDGEMENT,Return Acknowledgement or Submission Receipt,Low,Mixed,FALSE,,SYNTHETIC,TAX_RETURN_ACKNOWLEDGEMENT_F04,Hard,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,BOUNDARY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0113,জমা দেওয়া আয়কর রিটার্নের কপি কীভাবে পাব?,TAX,TAX_STATUS_AND_DOCUMENTS,Return Status and Tax Documents,TAX_RETURN_COPY_DOWNLOAD,Submitted Tax Return Copy,Low,Formal,FALSE,,SYNTHETIC,TAX_RETURN_COPY_DOWNLOAD_F01,Easy,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0114,filed returnটা download করতে চাই।,TAX,TAX_STATUS_AND_DOCUMENTS,Return Status and Tax Documents,TAX_RETURN_COPY_DOWNLOAD,Submitted Tax Return Copy,Low,Informal,FALSE,,SYNTHETIC,TAX_RETURN_COPY_DOWNLOAD_F02,Medium,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0115,submitted tax return copy kothay pabo?,TAX,TAX_STATUS_AND_DOCUMENTS,Return Status and Tax Documents,TAX_RETURN_COPY_DOWNLOAD,Submitted Tax Return Copy,Low,Mixed,FALSE,,SYNTHETIC,TAX_RETURN_COPY_DOWNLOAD_F03,Medium,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0116,গত submission-এর full return document আবার দেখতে চাই।,TAX,TAX_STATUS_AND_DOCUMENTS,Return Status and Tax Documents,TAX_RETURN_COPY_DOWNLOAD,Submitted Tax Return Copy,Low,Mixed,FALSE,,SYNTHETIC,TAX_RETURN_COPY_DOWNLOAD_F04,Hard,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,BOUNDARY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0117,আয়কর সনদ কীভাবে সংগ্রহ বা ডাউনলোড করব?,TAX,TAX_STATUS_AND_DOCUMENTS,Return Status and Tax Documents,TAX_CERTIFICATE_ACCESS,Income Tax Certificate Access,Low,Formal,FALSE,,SYNTHETIC,TAX_CERTIFICATE_ACCESS_F01,Easy,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0118,tax certificate কোথায় পাওয়া যাবে?,TAX,TAX_STATUS_AND_DOCUMENTS,Return Status and Tax Documents,TAX_CERTIFICATE_ACCESS,Income Tax Certificate Access,Low,Informal,FALSE,,SYNTHETIC,TAX_CERTIFICATE_ACCESS_F02,Medium,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0119,income tax certificate download korar option kothay?,TAX,TAX_STATUS_AND_DOCUMENTS,Return Status and Tax Documents,TAX_CERTIFICATE_ACCESS,Income Tax Certificate Access,Low,Mixed,FALSE,,SYNTHETIC,TAX_CERTIFICATE_ACCESS_F03,Medium,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0120,"return complete হয়েছে, এখন official tax certificateটা নিতে চাই।",TAX,TAX_STATUS_AND_DOCUMENTS,Return Status and Tax Documents,TAX_CERTIFICATE_ACCESS,Income Tax Certificate Access,Low,Mixed,FALSE,,SYNTHETIC,TAX_CERTIFICATE_ACCESS_F04,Hard,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0121,আয়কর সংক্রান্ত কী কী অনলাইন সেবা পাওয়া যায়?,TAX,TAX_GENERAL_AND_SUPPORT,General Tax Information and Support,TAX_GENERAL_SERVICE_GUIDANCE,General Income Tax Service Guidance,Low,Formal,FALSE,,SYNTHETIC,TAX_GENERAL_SERVICE_GUIDANCE_F01,Easy,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0122,tax service নিয়ে শুরুতে কোথা থেকে guidance পাব?,TAX,TAX_GENERAL_AND_SUPPORT,General Tax Information and Support,TAX_GENERAL_SERVICE_GUIDANCE,General Income Tax Service Guidance,Low,Informal,FALSE,,SYNTHETIC,TAX_GENERAL_SERVICE_GUIDANCE_F02,Medium,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0123,Bangladesh income tax service gulo somporke jante chai.,TAX,TAX_GENERAL_AND_SUPPORT,General Tax Information and Support,TAX_GENERAL_SERVICE_GUIDANCE,General Income Tax Service Guidance,Low,Mixed,FALSE,,SYNTHETIC,TAX_GENERAL_SERVICE_GUIDANCE_F03,Medium,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0124,"TIN, return আর certificate—কোন কাজের জন্য কোন service ব্যবহার হয় বুঝতে চাই।",TAX,TAX_GENERAL_AND_SUPPORT,General Tax Information and Support,TAX_GENERAL_SERVICE_GUIDANCE,General Income Tax Service Guidance,Low,Mixed,FALSE,,SYNTHETIC,TAX_GENERAL_SERVICE_GUIDANCE_F04,Hard,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,MANDATORY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0125,আমার আগের কর রেকর্ড কোথায় দেখা যাবে?,TAX,TAX_GENERAL_AND_SUPPORT,General Tax Information and Support,TAX_RECORD_INFORMATION,Tax Record Information,Low,Formal,FALSE,,SYNTHETIC,TAX_RECORD_INFORMATION_F01,Easy,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0126,previous tax return history দেখতে চাই।,TAX,TAX_GENERAL_AND_SUPPORT,General Tax Information and Support,TAX_RECORD_INFORMATION,Tax Record Information,Low,Informal,FALSE,,SYNTHETIC,TAX_RECORD_INFORMATION_F02,Medium,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0127,amar tax record gulo online e kivabe dekhbo?,TAX,TAX_GENERAL_AND_SUPPORT,General Tax Information and Support,TAX_RECORD_INFORMATION,Tax Record Information,Low,Mixed,FALSE,,SYNTHETIC,TAX_RECORD_INFORMATION_F03,Medium,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0128,পুরোনো assessment আর return information কোন menu-তে পাওয়া যায়?,TAX,TAX_GENERAL_AND_SUPPORT,General Tax Information and Support,TAX_RECORD_INFORMATION,Tax Record Information,Low,Mixed,FALSE,,SYNTHETIC,TAX_RECORD_INFORMATION_F04,Hard,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,BOUNDARY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0129,ই-রিটার্ন সমস্যার জন্য সহায়তার আবেদন কীভাবে করব?,TAX,TAX_GENERAL_AND_SUPPORT,General Tax Information and Support,TAX_SUPPORT_REQUEST,e-Return Support Request,Medium,Formal,FALSE,,SYNTHETIC,TAX_SUPPORT_REQUEST_F01,Easy,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0130,tax portal issue নিয়ে support ticket দিতে চাই।,TAX,TAX_GENERAL_AND_SUPPORT,General Tax Information and Support,TAX_SUPPORT_REQUEST,e-Return Support Request,Medium,Informal,FALSE,,SYNTHETIC,TAX_SUPPORT_REQUEST_F02,Medium,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0131,e-Return help request kothay submit korbo?,TAX,TAX_GENERAL_AND_SUPPORT,General Tax Information and Support,TAX_SUPPORT_REQUEST,e-Return Support Request,Medium,Mixed,FALSE,,SYNTHETIC,TAX_SUPPORT_REQUEST_F03,Medium,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,STANDARD,YES,YES,YES,YES,NO,LOW,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
TAXQ_0132,online tax service-এর problemটা support team-কে জানাতে কোন ব্যবস্থা আছে?,TAX,TAX_GENERAL_AND_SUPPORT,General Tax Information and Support,TAX_SUPPORT_REQUEST,e-Return Support Request,Medium,Mixed,FALSE,,SYNTHETIC,TAX_SUPPORT_REQUEST_F04,Hard,FALSE,Tax pilot v0.1 independent synthetic seed; semantically reviewed; do not train before project-wide approval.,BOUNDARY,YES,YES,YES,YES,NO,MEDIUM,YES,YES,YES,YES,YES,YES,YES,PASS,"Reviewed independent seed; natural wording, stable intent, correct metadata, and no mutable fact or private value."
